waterbody,date,dateNUTR,year,town,latitude,longitude,state,data_source,mult_survey,off_season,surfacearea_ha,surfaceaarea_sqm,perimeter_m,shoreline_development,depth_max_m,depth_avg_m,forested_shoreline_prop,inflow,outflow,FP_presence,FPcover_avg,FPcover_low_est,FPcover_max,FPcover_min,azolla,eichhornia_crassipes,lemna_minor,lemna_trisulca,lemna_valdiviana,riccia,spirodela_polyrhiza,wolffia,wolffia_borealis ,wolffia_brasiliensis ,allplant_species_richness,FP_species_richness,nonFP_species_richness,regime,azolla_cover_prop,lminor_cover_prop,lvaldiviana_cover_prop,ltrisulca_cover_prop,riccia_cover_prop,spolyrhiza_cover_prop,wolffia_cover_prop,wbrasiliensis_cover_prop,wborealis_cover_prop,TOTP_n,TOTP_avg,TOTP_SE,PO4_n,PO4_avg,PO4_SE,TOTN_n,TOTN_avg,TOTN_SE,NO3_n,NO3_avg,NO3_SE,NH4_n,NH4_avg,NH4_SE,totNtotP_n,totNtotP_avg,totNtotP_SE,PH_n,PH_avg,PH_SE,COND_n,COND_avg,COND_SE,DO_n,DO_avg,DO_SE,TEMP_n,TEMP_avg,TEMP_SE,ALK_n,ALK_avg,ALK_SE,secchi_n,secchi_avg,secchi_SE,notes,alisma,alisma_subcordatum,brasenia,cabomba,callitriche,callitriche_verna,callitriche_hetero,callitriche_stag,cardamine,ceratophyllum_dem,ceratophyllum_echin,charphyte,decodon,egeria,elatine,elatine_ameri,elatine_minima,elatine_triandra,eleocharis,eleocharis_acic,eleocharis_ellip,ellocharis_parv,elodea_canad,elodea_nutt,eriocaulon_aqua,fil_algae,glossostigma,gratiola,hydrilla,isoetes,isoetes_acad,isoetes_eaton,isoetes_echino,isoetes_engel,isoetes_lacus,isoetes_tuck,juncus,juncus_pelo,lobelia,ludwigia,ludwigia_dub,ludwigia_lac,ludwigia_pal,marsilea,megalodonta,myosotis,myriophyllum,myriophyllum_alt,myriophyllum_aqua,myriophyllum_hetero,myriophyllum_hetero_lax,myriophyllum_hum,myriophyllum_ten,myriophyllum_sibi,myriophyllum_spic,najas_flex,najas_grac,najas_guad,najas_minor,nasturtium,nelumbo,nuphar,nymphaea_odor,nymphaea_odor_odor,nymphaea_odor_tuber,nymphoides,nymphoides_cordata,nymphoides_pelt,peltandra,phragmites,polygonum,polygonum_amphi,polygonum_hydro,pontederia,potamogeton,potamogeton_ampli,potamogeton_berch,potamogeton_biculp,potamogeton_conferv,potamogeton_crispus,potamogeton_epi,potamogeton_foli,potamogeton_frie,potamogeton_grami,potamogeton_ilino,potamogeton_ilino_hybrid,potamogeton_natans,potamogeton_nodos,potamogeton_oakes,potamogeton_palus,potamogeton_perfo,potamogeton_pulch,potamogeton_pusil,potamogeton_prael,potamogeton_rich,potamogeton_robb,potamogeton_spir,potamogeton_vase,potamogeton_zost,proserpinaca,ranunculus,sagittaria,sagittaria_gram,sagittaria_lati,schoenoplectus,sparganium,sparganium_ameri,stuckenia,trapa,typha,typha_latif,sedge,utricularia,utricularia_gemi,utricularia_gibb,utricularia_inter,utricularia_macro,utricularia_mini,utricularia_mino,utricularia_purp,utricularia_radi,utricularia_subu,utricularia_vulg,vallisneria,zannichellia,zosterella
Stamler Pond,9/13/2013,9/13/2013,2013,Stony Creek,41.260265,72.748786,CT,MJM,N,N,0.0309,309,67.2706,1.08,1,,0.3663,,,Y,0.05,0.05,0.05,0.05,0,0,1,0,0,0,0,0,0,0,1,1,0,SAV,,,,,,,,,,2,0.20642,0.038610826,,,,2,1.72125,0.118289888,,,,,,,,8.3387,,,,,1,983,,,,,,,,,,,,,,Qualitative estimate of FP cover; no data on FP species % composition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swan Pond (1),7/6/2011,7/6/2011,2011,Calverton,40.9022,72.7932,NY,MJM,Y,N,23.22,232242.69,2642.34,1.547,1.829,,1,,,Y,0.01,0.01,0.01,0.01,0,0,1,0,0,0,1,0,0,1,9,3,6,SAV,0,0.0033,0,0,0,0.0033,0,0.0033,0,,,,4,0.01405,0.001436014,,,,4,0.069737507,0.011462114,4,0.006530615,0.003067917,,,,2,6.5,0,4,74.8,1.555634919,4,7.825,0.494974747,4,28.45,0.640962817,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Swan Pond (1),2/29/2012,2/29/2012,2012,Calverton,40.9022,72.7932,NY,MJM,Y,Y,23.22,232242.69,2642.34,1.547,1.829,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.01955,0.00077,4,0.00994,0.00511,4,0.26216,0.01278,4,0.03717,0.00531,4,0.076875768,0.019422263,,13.4102,,4,5.9175,0.158817243,4,90.375,1.86474976,4,9.65,0.419324854,4,4.475,0.512144185,,,,,,,Late winter  no plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan Pond (1),7/23/2012,7/23/2012,2012,Calverton,40.9022,72.7932,NY,MJM,Y,N,23.22,232242.69,2642.34,1.547,1.829,,1,,,Y,0.001,0.001,0.001,0.001,0,0,1,0,0,0,1,0,0,1,9,3,6,SAV,0,0.00018,0.00094,0,0,0.00005,0,0,0,,,,4,0.03947,0.00714,,,,4,0.04404,0.00407,4,0.01842,0.00435,,,,4,6.575,0.075,4,70.725,2.739031155,4,7.325,1.066438778,4,23.975,0.837033452,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Swan Pond (1),8/23/2013,8/23/2013,2013,Calverton,40.9022,72.7932,NY,MJM,Y,N,23.22,232242.69,2642.34,1.547,1.829,,1,,,Y,0.0014,0.0014,0.0014,0.0014,0,0,1,0,0,0,1,0,0,1,9,3,6,SAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Used SAV richness from 2011,2012; no data on FP species % composition",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Swan Pond (1),combined,2/29/2012,comb,Calverton,40.9022,72.7932,NY,MJM,Y,N,23.22,232242.69,2642.34,1.547,1.829,,1,,,Y,0.0041,0.01,0.01,0.001,0,0,1,0,0,0,1,0,0,1,9,3,6,SAV,0,0.00174,0.00047,0,0,0.00167,0,0.00165,0,4,0.01955,0.00077,3,0.02116,0.009234465,2,0.99171,0.729546326,3,0.05031,0.009911744,3,0.03394,0.021739452,,13.4102,,3,6.33083,0.207797645,3,78.63333,5.987527546,2,7.575,0.25,2,26.2125,2.2375,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Swan Pond (2),3/12/2012,3/12/2012,2012,East Patchogue,40.7699,72.9932,NY,MJM,Y,Y,4.39,43944.06,1500.87,2.02,2.134,,0.7627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0222,0.00164,3,0.03593,0.00762,3,1.89556,0.57435,3,1.54308,0.30215,3,0.02053,0.00384,,85.3754,,3,7.22,0.035118846,3,177.9333333,0.533333333,2,11.05,0.65,3,13.16666667,0.536449231,,,,,,,Late winter  no plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan Pond (2),7/24/2012,7/24/2012,2012,East Patchogue,40.7699,72.9932,NY,MJM,Y,N,4.39,43944.06,1500.87,2.02,2.134,,0.7627,,,Y,0.0038,0.0038,0.0038,0.0038,0,0,1,0,1,0,1,0,0,0,11,3,8,SAV,0,0.00047,0,0,0,0.00002,0,0.00051,0,,,,4,0.04982,0.01009,,,,4,0.84058,0.07993,4,0.0261,0.00951,,,,4,6.875,0.075,4,173.2,0.525991128,3,9.833333333,0.145296631,3,27.53333333,0.202758751,,,,,,,Used regression of nonFPrich ~ SA to estimate SAV richness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan Pond (2),8/23/2013,8/23/2013,2013,East Patchogue,40.7699,72.9932,NY,MJM,Y,N,4.39,43944.06,1500.87,2.02,2.134,,0.7627,,,Y,0.0001,0.0001,0.0001,0.0001,0,0,1,0,1,0,1,0,0,1,12,4,8,SAV,,,,,,,,,,,,,,,,4,2.85413,0.249354146,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,Used regression of nonFPrich ~ SA to estimate SAV richness; no data on FP species % composition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan Pond (2),combined,"3/12, 8/23",comb,East Patchogue,40.7699,72.9932,NY,MJM,Y,N,4.39,43944.06,1500.87,2.02,2.134,,0.7627,,,Y,0.0019,0.0038,0.0038,0.0001,0,0,1,0,1,0,1,0,0,1,4,4,0,SAV,0,0.00047,0.00094,0,0,0.00002,0,0.00051,0,3,0.0222,0.0016,2,0.04287,0.006945112,4,1.4055,0.126007069,2,1.19183,0.35125364,2,0.02332,0.002782849,,#DIV/0!,,2,7.0475,0.1725,2,175.56667,2.366666667,3,9.833333333,0.145296631,3,27.53333333,0.202758751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sylvan Lake,9/8/2005,9/8/2005,2005,Watertown,41.5988,73.0713,CT,CAES,N,N,3.68,36826.393,904.11,1.334,2,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,SAV,0,0,0,0,0,0,0,0,0,2,0.024,0.008,,,,,,,,,,,,,,,,2,6.25,0.05,2,138,0,1,8,,1,24.2,,2,13.88,0.375,1,1.4,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Talmadges Ice Pond,7/7/2005,7/7/2005,2005,Branford,41.2674,72.789,CT,CAES,N,N,0.45,4523.546,303.52,1.273,1,,0.9424,,,Y,0.0797,0.0797,0.0797,0.0797,0,0,1,0,0,0,0,0,0,0,4,1,3,SAV,0,0.0797,0,0,0,0,0,0,0,2,0.107,0.004,,,,,,,,,,,,,,,,2,7.55,0.45,2,204.5,2.5,1,4.1,,1,23.4,,2,71.63,4.125,1,1,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Talmage Pond,7/7/2006,7/7/2006,2006,Branford,41.2613,72.8375,CT,CAES,N,N,1.21,12073.245,440.67,1.131,1,,0.9139,,,Y,0.005,0.005,0.005,0.005,0,0,1,0,0,0,0,0,0,0,7,1,6,SAV,0,0.005,0,0,0,0,0,0,0,2,0.065,0.002,,,,,,,,,,,,,,,,2,5.75,0.05,2,52,0,1,2.5,,1,23.4,,2,10.15,0.35,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Taunton Lake,6/10/2009,6/10/2009,2009,Newtown,41.41,73.3318,CT,CAES,Y,N,50.18,501810.196,3729.97,1.485,10,7,0.7799,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,SAV,0,0,0,0,0,0,0,0,0,2,0.0435,0.0005,,,,,,,,,,,,,,,,2,7.45,1.25,2,132,2,1,9,,1,20,,2,31.85,0.75,,1.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taunton Lake,6/15/2010,6/15/2010,2010,Newtown,41.41,73.3318,CT,CAES,Y,N,50.18,501897.572,3729.97,1.485,10,7,0.7799,,,Y,0.0062,0.0062,0.0062,0.0062,0,0,0,0,0,0,1,0,0,0,9,1,8,SAV,0,0,0,0,0,0.00622,0,0,0,2,0.2535,0.2275,,,,,,,,,,,,,,,,2,7.35,0.85,2,163,7,1,8.6,,1,23.5,,2,37.15,8.65,,2.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taunton Lake,combined,6/15/2010,comb,Newtown,41.41,73.3318,CT,CAES,Y,N,50.18,501897.572,3729.97,1.485,10,7,0.7799,,,Y,0.0031,0.0062,0.0062,0,0,0,0,0,0,0,1,0,0,0,10,1,9,SAV,0,0,0,0,0,0.00622,0,0,0,2,0.1485,0.105,,,,,,,,,,,,,,,,2,7.4,0.05,2,147.5,15.5,2,0.05065,0.04915,2,21.75,1.75,2,34.5,2.65,2,2,0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terramuggus Lake,7/29/2004,7/29/2004,2004,Marlborough,41.6408,72.4706,CT,CAES,N,N,33.59,335889.083,,,13.106,6.401,,,,no data,,,,,,,,,,,,,,,7,,7,no data,,,,,,,,,,2,0.0145,0.0085,,,,,,,,,,,,,,,,2,6.5,0.2,2,137,1,1,8,,1,24.7,,2,19.88,1.125,1,5.3,,no data on floating plants ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tilleys Pond,9/1/2005,9/1/2005,2005,Darien,41.0781,73.4721,CT,CAES,Y,N,0.85,8642.899,444.3,1.348,0.8,,0.621,,,Y,0.86,1,1,0.72,0,0,1,0,0,0,1,0,0,1,4,3,1,FP,0,0.32,0,0,0,0.08,0,0.32,0,1,0.232,,,,,,,,,,,,,,,,,1,6.3,,1,181,,1,0.4,,1,24,,1,42.75,,,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tilleys Pond,3/9/2012,3/9/2012,2012,Darien,41.0781,73.4721,CT,MJM,Y,Y,0.85,8642.899,444.3,1.348,0.8,,0.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01911,0.00065,,,,,,,,,,,,,,,,2,9.38,0.13,2,373,2,2,11.7,0.5,2,8.65,0.05,,,,,,,Late winter  no plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tilleys Pond,7/13/2012,7/13/2012,2012,Darien,41.0781,73.4721,CT,MJM,Y,N,0.85,8642.899,444.3,1.348,0.8,,0.621,,,Y,0.0111,0.0111,0.0111,0.0111,0,0,1,0,0,0,1,0,0,0,3,2,1,SAV,0,0.00012,0,0,0,0.01102,0,0,0,3,0.30426,0.03236,,,,3,0.79442,0.07417,,,,,,,,2.611,,3,8.1,0.543537794,3,164.4,1.907878403,3,4.866666667,1.738134377,3,28.16666667,0.425571511,,,,,,,"Used ""1"" for nonFP based on 2005 survey",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tilleys Pond,combined,7/13/2012,comb,Darien,41.0781,73.4721,CT,CAES/MJM,Y,N,0.85,8642.899,444.3,1.348,0.8,,0.621,,,Y,0.4356,0.0111,1,0.0111,0,0,1,0,0,0,1,0,0,1,4,3,1,shift,0,0.16006,0,0,0,0.04551,0,0.16,0,3,0.1836,0.0871,,,,3,0.79442,0.07417,,,,,,,,2.611,,3,7.9267,0.8933,3,239.4667,66.9384,2,2.633333333,2.233333333,2,26.08333333,2.083333333,1,42.75,,1,0.8,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timber Lake,9/7/2006,9/7/2006,2006,Sherman,41.5359,73.5119,CT,CAES,N,N,4.86,48562.277,1169.39,1.331,3,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,SAV,0,0,0,0,0,0,0,0,0,2,0.021,0.01,,,,,,,,,,,,,,,,2,6.7,0,2,68.45,0.65,1,7,,1,21.8,,2,28.85,1.15,1,2.7,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Town Mill Pond,7/30/2009,7/30/2009,2009,Guilford,41.2912,72.6899,CT,CAES,Y,N,1.17,11332.391,553.98,1.468,2,,0.7861,,,Y,0.0472,0.0472,0.0472,0.0472,0,0,1,0,0,0,1,0,0,0,12,2,10,SAV,0,0.02102,0,0,0,0.02613,0,0,0,2,0.0425,0.0185,,,,,,,,,,,,,,,,2,6.35,0.15,2,124.5,4.5,1,7,,1,23.9,,2,45.9,3.1,,2,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town Mill Pond,7/13/2012,7/13/2012,2012,Guilford,41.2912,72.6899,CT,MJM,Y,N,1.17,11332.391,553.98,1.468,2,,0.7861,,,Y,0.0064,0.0064,0.0064,0.0064,0,0,1,0,0,0,1,0,0,1,13,3,10,SAV,0,0.00252,0,0,0,0.00388,0,0.00003,0,3,0.03229,0.00286,,,,3,1.14267,0.273,,,,,,,,35.3871,,3,5.69,0.01,3,250.6666667,3.844187532,3,10.2,0.793725393,3,28.46666667,0.788106028,,,,,,,"Used ""10"" for nonFP based on 2009 survey",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Town Mill Pond ,3/9/2012,3/9/2012,2012,Guilford,41.2912,72.6899,CT,MJM,Y,Y,1.17,11332.391,553.98,1.468,2,,0.7861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01536,0.00016,,,,,,,,,,,,,,,,2,7.54,0.42,2,189.45,2.45,2,9.2,0.2,2,8.45,0.05,,,,,,,Late winter  no plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Town Mill Pond,combined,7/13/2012,comb,Guilford,41.2912,72.6899,CT,CAES/MJM,Y,Y,1.17,11332.391,553.98,1.468,2,,0.7861,,,Y,0.0268,0.0472,0.0472,0.0064,0,0,1,0,0,0,1,0,0,1,13,3,10,SAV,0,0.01177,0,0,0,0.015,0,0.00002,0,3,0.0374,0.0051,,,,3,1.14267,0.273,,,,,,,,35.3871,,3,6.5267,0.5413,3,188.2056,36.4265,2,8.1,1.1,2,16.175,7.725,2,45.9,18.5,1,2,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Twin Lake, North",7/3/2012,7/3/2012,2012,Simsbury,41.82,72.8227,CT,CAES,Y,N,5.42,53965.87,1907.28,2.316,2,,0.1017,,,Y,0.1013,0.1013,0.1013,0.1013,0,0,0,0,0,0,1,0,0,0,13,1,12,SAV,0,0,0,0,0,0.10127,0,0,0,2,0.0684,0.0435,,,,,,,,,,,,,,,,2,7.55,0.55,2,295,2,1,9.1,,1,27.3,,2,58.13,1.125,1,1.5,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
