Location_ID,Location_Name,Location_Setting,Location_Description,Ecology_Facility_Site_ID,Is_Location_a_Well,Address,City,State,Zip_Code,County,Watershed_WRIA,Ecology_Region,US_Congressional_District,State_Legislative_District,NHD_Reach_Code,NHD_Reach_Measure,NHD_Edit_Date,Calculated_Latitude_Decimal_Degrees_NAD83HARN,Calculated_Longitude_Decimal_Degrees_NAD83HARN,Horizontal_Coordinates_Represent,Horizontal_Coordinate_Accuracy,Horizontal_Coordinate_Collection_Method,Paper_Map_Scale,Township_Number,Township_Direction,Range_Number,Range_Direction,Section_Number,Quarter_Section_Township_Range,Quarter_Quarter_Section_Township_Range,Elevation_of,Elevation,Elevation_Units,Elevation_Datum,Elevation_Accuracy,Elevation_Collecton_Method,Sediment_Elevation_Reference,Location_Suspect_or_Rejected_Flag,Location_Suspect_Code,Location_Suspect_Description,Location_ID_Alias,Associated_Study_ID,Record_Created_On
FWM_TRAMA1,TRAILS END (FORMERLY PRICKETT) LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Mason,Kennedy-Goldsborough,Southwest Regional Office,6,35,1.711E+13,,8/8/2008 12:41,47.38018976,-122.8882744,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,22,N,2,W,23,SE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_TRAPE1,TRASK POND,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Pend Oreille,Middle Spokane,Eastern Regional Office,5,7,1.70102E+13,,1/23/2009 8:04,48.06682347,-117.0447805,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,30,N,46,E,30,,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_TRASK1,TRAFTON LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Skagit,Lower Skagit-Samish,Northwest Regional Office,2,10,1.711E+13,,4/25/2008 16:51,48.43786976,-122.6437184,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,34,N,1,E,14,NE,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_TROFE1,TROUT LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Ferry,Middle Lake Roosevelt,Eastern Regional Office,5,7,1.702E+13,,5/15/2006 21:34,48.62723035,-118.240948,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,36,N,36,E,11,SE,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_TROKI1,TROUT LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Puyallup-White,Northwest Regional Office,8,30,1.711E+13,,12/27/2004 19:49,47.26612346,-122.2795931,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,21,N,4,E,34,NE,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_TULPI1,TULE LAKE (19N-03E-17),"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Pierce,Chambers-Clover,Southwest Regional Office,10,29,1.711E+13,,5/10/2007 0:53,47.13823406,-122.455715,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,19,N,3,E,17,NW,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_TUNSK1,TUNNEL LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Skamania,Wind-White Salmon,Southwest Regional Office,3,14,1.70701E+13,,9/11/2006 1:58,45.71754147,-121.6158578,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,3,N,9,E,25,SE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_TWIFE1,TWIN LAKES,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Ferry,Middle Lake Roosevelt,Eastern Regional Office,5,7,1.702E+13,,7/13/2012 0:00,48.26283595,-118.3863116,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,32,N,35,E,22,NW,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_TWIOK1,BIG TWIN LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Okanogan,Methow,Central Regional Office,4,12,1.702E+13,,4/14/2008 10:15,48.44623893,-120.194753,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,34,N,21,E,15,SE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_TWIOK2,LITTLE TWIN LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Okanogan,Methow,Central Regional Office,4,12,1.702E+13,,12/18/2005 22:02,48.44922521,-120.1897942,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,34,N,21,E,15,NE,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_TYESN1,TYE LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Snohomish,Snohomish,Northwest Regional Office,1,39,1.711E+13,,11/3/2004 17:54,47.86679622,-122.0111181,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,28,N,6,E,35,SW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UMACO1,UMATILLA LAKE,"Lake, Pond, or Reservoir",Reservoir behind John Day Dam. Littoral zone for plant data.  See 'sample collection method' and 'field collection comment' for additional details,,N,,,WA,,,,,,,1.70701E+13,,,45.814623,-119.98851,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,,,,,,,,,,,,,,,,,,,FW_MACROPHYTE,5/19/2014 14:49
FWM_UNIKI1,UNION LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Cedar-Sammamish,Northwest Regional Office,7,43,1.711E+13,,7/19/2010 14:04,47.64167551,-122.330197,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,,,,,,,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNCL1,UNNAMED POND,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Clark,Salmon-Washougal,Southwest Regional Office,3,14,1.708E+13,,8/6/2006 13:25,45.65712309,-122.2604374,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,2,N,4,E,13,,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNCL2,UNNAMED POND,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Clark,Salmon-Washougal,Southwest Regional Office,3,18,1.708E+13,,,45.77311295,-122.4310464,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,3,N,3,E,3,SW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNCL3,UNNAMED POND (30N-04W-17),"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Clallam,Elwah-Dungeness,Southwest Regional Office,6,24,1.711E+13,,12/15/2003 0:00,48.09824732,-123.2213309,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,30,N,4,W,17,NE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 12:50
FWM_UNNGR1,UNNAMED POND (16N-23E-35),"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Grant,Lower Crab,Eastern Regional Office,4,13,1.702E+13,,6/19/2007 8:39,46.83136129,-119.9137719,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,16,N,23,E,35,SW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNKI1,UNNAMED POND (17N-19E-02),"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Kittitas,Upper Yakima,Central Regional Office,8,13,1.703E+13,,6/27/2006 4:37,46.99652885,-120.4327388,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,17,N,19,E,2,NW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNKI10,UNNAMED PONDS NEAR EASTON,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Kittitas,Upper Yakima,Central Regional Office,8,13,1.703E+13,,6/27/2006 4:14,47.23514688,-121.1696156,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,20,N,13,E,12,SW,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNKI2,MCCABE POND,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Kittitas,Upper Yakima,Central Regional Office,8,13,1.703E+13,,6/27/2006 4:42,46.924406,-120.507152,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,17,N,19,E,31,NE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNKI3,PRIVATE POND (20N-16E-10),"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Kittitas,Upper Yakima,Central Regional Office,8,13,1.703E+13,,6/27/2006 4:16,47.24055064,-120.8340927,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,20,N,16,E,10,NW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNKI9,"UNNAMED POND, BELLEVUE","Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Cedar-Sammamish,Northwest Regional Office,9,48,1.711E+13,,6/5/2006 15:29,47.57880956,-122.1308029,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,24,N,5,E,11,SE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNPE1,UNNAMED WETLAND NEAR USK,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Pend Oreille,Pend Oreille,Eastern Regional Office,5,7,1.70102E+13,,10/19/2005 15:22,48.308282,-117.287541,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,32,N,44,E,6,NE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNPI1,Unnamed Pond,"Lake, Pond, or Reservoir",littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details),,N,,,WA,,Pierce,Nisqually,Southwest Regional Office,10,28,1.711E+13,,,47.07694,-122.6931,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,18,N,1,E,39,SE,NE,,,,,,,,,,,,FW_MACROPHYTE,5/23/2014 14:25
FWM_UNNSK1,WOODYS LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Skamania,Salmon-Washougal,Southwest Regional Office,3,14,1.708E+13,,8/6/2006 13:53,45.61469236,-122.045105,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,2,N,6,E,34,SE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNTH1,UNNAMED POND (19N-02W-31),"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Thurston,Deschutes,Southwest Regional Office,10,22,1.711E+13,,5/10/2007 0:53,47.08090455,-122.8307189,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,18,N,1,W,5,NE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNWH1,UNNAMED POND (39N 3E 19),"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Whatcom,Nooksack,Northwest Regional Office,1,42,1.711E+13,,11/1/2004 16:41,48.85555385,-122.4836503,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,39,N,3,E,19,NW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNWH4,UNNAMED POND (40N-01E-22),"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Whatcom,Nooksack,Northwest Regional Office,1,42,1.711E+13,,1/22/2007 2:18,48.94675247,-122.6636685,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,40,N,1,E,22,NE,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNYA1,ELTON POND (NORTH) (14N-19E-31),"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Yakima,Upper Yakima,Central Regional Office,4,15,1.703E+13,,6/27/2006 4:48,46.65460796,-120.5028543,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,14,N,19,E,31,SW,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNYA7,UNNAMED POND (13N-18E-12),"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Yakima,Naches,Central Regional Office,4,15,1.703E+13,,1/23/2009 6:32,46.62774273,-120.5170167,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,13,N,18,E,12,SE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_UNNYA8,UNNAMED POND (13N-19E-07),"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Yakima,Lower Yakima,Central Regional Office,4,15,1.703E+13,,4/15/2011 14:38,46.61912952,-120.4931703,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,13,N,19,E,18,NE,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_VANCL1,VANCOUVER LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Clark,Salmon-Washougal,Southwest Regional Office,3,49,1.708E+13,,,45.67909064,-122.720457,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,2,N,1,E,5,SW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_WAGSN1,WAGNER LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Snohomish,Snohomish,Northwest Regional Office,1,39,1.711E+13,,11/18/2004 3:12,47.88273281,-121.9325538,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,28,N,7,E,29,SE,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_WAIST1,WAITTS LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Stevens,Colville,Eastern Regional Office,5,7,1.702E+13,,3/4/2008 16:38,48.18392663,-117.7896828,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,31,N,40,E,17,SE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_WALCO1,WALLULA LAKE,"Lake, Pond, or Reservoir",Reservoir behind McNary Dam. Littoral zone for plant data.  See 'sample collection method' and 'field collection comment' for additional details,,N,,,WA,,Walla Walla,Walla Walla,Eastern Regional Office,4,16,1.70701E+13,,,46.10008,-118.94613,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,7,N,31,E,9,SW,,,,,,,,,,,,,FW_MACROPHYTE,5/19/2014 14:49
FWM_WALKI1,WALKER LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Duwamish-Green,Northwest Regional Office,8,31,1.711E+13,,12/28/2004 16:52,47.26422585,-121.908503,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,21,N,7,E,34,NW,SW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_WALKI2,WALSH LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Cedar-Sammamish,Northwest Regional Office,8,5,1.711E+13,,6/5/2006 15:35,47.40866579,-121.929213,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,22,N,7,E,9,SW,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_WALLE1,WALUPT LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Lewis,Cowlitz,Southwest Regional Office,3,20,1.708E+13,,2/19/2008 13:36,46.41702722,-121.4631665,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,11,N,11,E,29,NE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_WANCO1,WANAPUM LAKE,"Lake, Pond, or Reservoir",Reservoir behind Wanapum Dam. Littoral zone for plant data.  See 'sample collection method' and 'field collection comment' for additional details,,N,,,WA,,Grant,Lower Crab,Eastern Regional Office,4,13,1.702E+13,,,47.104952,-120.021592,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,19,N,22,E,25,SW,,,,,,,,,,,,,FW_MACROPHYTE,5/19/2014 14:49
FWM_WANOK1,WANNACUT LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Okanogan,Okanogan,Central Regional Office,4,7,1.702E+13,,4/22/2006 14:25,48.88330667,-119.5180463,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,39,N,26,E,14,NE,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_WAPCH1,WAPATO LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Chelan,Chelan,Central Regional Office,8,12,1.702E+13,,7/25/2008 21:47,47.91805498,-120.1637189,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,28,N,21,E,23,NW,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_WARGR1,WARDEN LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Grant,Lower Crab,Eastern Regional Office,4,13,1.702E+13,,6/19/2007 8:39,46.97347906,-119.1633242,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,17,N,29,E,10,SW,SE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_WARTH1,WARD LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Thurston,Deschutes,Southwest Regional Office,10,22,1.711E+13,,6/1/2010 17:10,47.00876614,-122.8754448,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,18,N,2,W,36,NE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_WASKI1,WASHINGTON LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Cedar-Sammamish,Northwest Regional Office,1,48,1.711E+13,,8/29/2011 11:06,47.61956561,-122.2454434,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,,,,,,,,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_WELKI1,WELCOME LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,King,Cedar-Sammamish,Northwest Regional Office,1,45,1.711E+13,,6/5/2006 15:23,47.72341803,-122.0440055,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,26,N,6,E,21,SE,NW,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
FWM_WELSK1,WECOMA LAKE,"Lake, Pond, or Reservoir","littoral zone of waterbody for aquatic plant data (see 'sample collection method' in results for more details), deepest point for secchi depth data.",,N,,,WA,,Skamania,Wind-White Salmon,Southwest Regional Office,3,14,1.70701E+13,,9/11/2006 1:55,45.66675587,-121.9138237,Centroid of monitoring area,+/- 40 ft (12 m),Computer map - GIS-based,,2,N,7,E,37,SW,NE,,,,,,,,,,,,FW_MACROPHYTE,3/11/2014 11:43
